2020-07-31_101237_781 07715,motion-1,340.80694580078125,191.5334930419922
2020-07-31_101237_781 05909,motion-1,340.93927001953125,191.39788818359375
2020-07-31_101237_781 06736,motion-1,340.893310546875,191.51083374023438
2020-07-31_101237_781 08646,motion-1,340.76953125,191.5681915283203
2020-07-31_101237_781 05237,motion-1,340.9320983886719,190.97689819335938
2020-07-31_101237_781 01071,motion-1,341.08819580078125,191.55691528320312
2020-07-31_101237_781 01022,motion-1,341.0606689453125,191.3140411376953
2020-07-31_101237_781 08161,motion-1,340.7763977050781,190.20535278320312
2020-07-31_101237_781 00135,motion-1,341.08563232421875,191.2958984375
2020-07-31_101237_781 05372,motion-1,340.8954162597656,191.3801727294922
2020-07-31_101237_781 01856,motion-1,341.04193115234375,191.30844116210938
2020-07-31_101237_781 00589,motion-1,341.1207275390625,191.0899200439453
2020-07-31_101237_781 11060,motion-1,340.81201171875,191.6387176513672
2020-07-31_101237_781 04736,motion-1,340.9523620605469,191.28814697265625
2020-07-31_101237_781 01484,motion-1,341.0584716796875,191.3809814453125
2020-07-31_101237_781 00333,motion-1,341.08770751953125,191.00054931640625
2020-07-31_101237_781 05620,motion-1,340.91766357421875,191.30291748046875
2020-07-31_101237_781 02280,motion-1,341.04266357421875,191.35958862304688
2020-07-31_101237_781 11442,motion-1,340.803466796875,191.15267944335938
2020-07-31_101237_781 11149,motion-1,340.8438720703125,191.4403076171875
2020-07-31_101237_781 01889,motion-1,341.0080261230469,191.3675079345703
2020-07-31_101237_781 02866,motion-1,341.00408935546875,190.22677612304688
2020-07-31_101237_781 07743,motion-1,340.79376220703125,191.4144744873047
2020-07-31_101237_781 08736,motion-1,340.89874267578125,191.55950927734375
2020-07-31_101237_781 00288,motion-1,341.0551452636719,191.28384399414062
2020-07-31_101237_781 01750,motion-1,341.02459716796875,191.13784790039062
2020-07-31_101237_781 06228,motion-1,340.9225769042969,191.10369873046875
