426,motion,517.7977905273438,83.70008850097656
426,t-table,424.68304443359375,420.0125427246094
1190,motion,506.82708740234375,83.30027770996094
1190,t-table,422.2806396484375,419.724365234375
84,motion,505.45587158203125,83.52517700195312
84,t-table,422.197998046875,420.39794921875
347,motion,506.8200988769531,83.58592224121094
347,t-table,423.96044921875,420.04949951171875
995,motion,506.5714111328125,83.30789947509766
995,t-table,422.09051513671875,419.80499267578125
1116,motion,506.74908447265625,83.4072265625
1116,t-table,423.54864501953125,419.64697265625
238,motion,508.50750732421875,83.50357818603516
238,t-table,424.27197265625,420.00213623046875
866,motion,506.33917236328125,83.4100341796875
866,t-table,424.4891052246094,419.8290710449219
390,motion,502.70574951171875,83.43563842773438
390,t-table,422.6800537109375,420.1740417480469
896,motion,506.5910339355469,83.38059997558594
896,t-table,423.00872802734375,419.65557861328125
510,motion,473.8807373046875,85.57530212402344
510,t-table,422.6437072753906,419.9051513671875
1186,motion,506.76214599609375,83.32086181640625
1186,t-table,423.6916809082031,419.76275634765625
1213,motion,506.6214599609375,83.26649475097656
1213,t-table,422.8665466308594,419.66326904296875
1286,motion,506.32891845703125,83.34561920166016
1286,t-table,424.01678466796875,419.9761962890625
654,motion,510.18017578125,83.52161407470703
654,t-table,423.8375244140625,419.7798156738281
882,motion,507.08245849609375,83.32733917236328
882,t-table,424.0980529785156,419.82080078125
607,motion,514.0404052734375,83.47688293457031
607,t-table,422.43853759765625,420.1181945800781
1124,motion,506.23297119140625,83.28585052490234
1124,t-table,424.271728515625,419.7176513671875
1275,motion,506.8389892578125,83.3658447265625
1275,t-table,422.9464111328125,419.5395812988281
446,motion,524.814453125,84.31697845458984
446,t-table,424.754150390625,420.0277404785156
351,motion,506.8792724609375,83.53875732421875
351,t-table,423.38873291015625,420.1074523925781
1328,motion,506.25128173828125,83.30587005615234
1328,t-table,423.00592041015625,419.928955078125
800,motion,505.6956787109375,83.3043212890625
800,t-table,424.37139892578125,419.8458557128906
162,motion,505.01953125,83.57730102539062
162,t-table,422.5582275390625,420.39495849609375
121,motion,506.575927734375,83.54632568359375
121,t-table,423.45843505859375,420.1106872558594
445,motion,497.6875,83.46273803710938
445,t-table,422.3302001953125,420.0108947753906
416,motion,499.5179443359375,83.48085021972656
416,t-table,422.70068359375,420.069091796875
119,motion,504.84527587890625,83.50852966308594
119,t-table,422.2486267089844,420.33551025390625
1139,motion,506.7088623046875,83.37136840820312
1139,t-table,422.37164306640625,420.0115966796875
1120,motion,506.7034912109375,83.25988006591797
1120,t-table,422.3638916015625,419.88885498046875
706,motion,502.92620849609375,83.32945251464844
706,t-table,424.69757080078125,419.6748962402344
735,motion,507.0812072753906,83.41062927246094
735,t-table,421.96124267578125,419.962890625
589,motion,497.7686462402344,83.4308853149414
589,t-table,422.72821044921875,419.98345947265625
428,motion,502.4521179199219,83.58555603027344
428,t-table,422.78594970703125,419.99029541015625
218,motion,506.60906982421875,83.61638641357422
218,t-table,423.775634765625,420.0489501953125
150,motion,505.72088623046875,83.50721740722656
150,t-table,422.39715576171875,420.2825622558594
