426,motion-1,368.98199462890625,295.4361877441406
426,t-table,414.5108947753906,519.97314453125
426,motion-2,501.3708801269531,307.7581787109375
426,motion-3,600.3577880859375,318.24700927734375
84,motion-1,368.99951171875,295.43243408203125
84,t-table,414.7259216308594,519.8067016601562
84,motion-2,500.7955627441406,307.81707763671875
84,motion-3,600.0477294921875,318.14404296875
347,motion-1,368.6236572265625,295.520751953125
347,t-table,414.52362060546875,519.7591552734375
347,motion-2,501.7034912109375,307.69256591796875
347,motion-3,600.1234130859375,318.2445068359375
238,motion-1,368.88677978515625,295.4590148925781
238,t-table,414.49163818359375,519.907470703125
238,motion-2,501.22857666015625,307.7020568847656
238,motion-3,600.582763671875,318.22369384765625
390,motion-1,368.5418701171875,295.4617919921875
390,t-table,414.1167907714844,519.9497680664062
390,motion-2,501.5762023925781,307.7340393066406
390,motion-3,600.5824584960938,318.20550537109375
510,motion-1,368.74993896484375,295.5218200683594
510,t-table,414.4932556152344,519.8112182617188
510,motion-2,501.30291748046875,307.8179931640625
510,motion-3,600.4217529296875,318.2621154785156
654,motion-1,368.98779296875,295.5260925292969
654,t-table,414.45013427734375,519.9925537109375
654,motion-2,501.1336669921875,307.79656982421875
654,motion-3,599.91162109375,318.178955078125
607,motion-1,368.78192138671875,295.45538330078125
607,t-table,414.2731018066406,519.7242431640625
607,motion-2,500.76043701171875,307.78826904296875
607,motion-3,600.4793701171875,318.24005126953125
446,motion-1,368.5684509277344,295.49237060546875
446,t-table,414.442138671875,519.8569946289062
446,motion-2,501.5667419433594,307.734619140625
446,motion-3,600.640380859375,318.21539306640625
351,motion-1,368.528564453125,295.51495361328125
351,t-table,414.43377685546875,519.8695068359375
351,motion-2,501.43206787109375,307.72857666015625
351,motion-3,600.5795288085938,318.2073974609375
800,motion-1,369.142822265625,295.480224609375
800,t-table,414.40460205078125,519.880615234375
800,motion-2,501.2261047363281,307.80322265625
800,motion-3,600.3799438476562,318.2117919921875
162,motion-1,369.2204284667969,295.43072509765625
162,t-table,414.67120361328125,519.8087158203125
162,motion-2,500.85858154296875,307.68756103515625
162,motion-3,600.3363647460938,318.2131652832031
121,motion-1,368.9108581542969,295.4644775390625
121,t-table,414.6207275390625,519.838134765625
121,motion-2,501.07763671875,307.81280517578125
121,motion-3,600.4891357421875,318.136962890625
445,motion-1,368.5488586425781,295.4916076660156
445,t-table,414.4624328613281,519.870849609375
445,motion-2,501.65069580078125,307.72900390625
445,motion-3,600.7259521484375,318.2213134765625
416,motion-1,368.97802734375,295.44317626953125
416,t-table,414.2671203613281,519.9451904296875
416,motion-2,501.530029296875,307.72552490234375
416,motion-3,600.341796875,318.2101745605469
119,motion-1,368.7695007324219,295.440673828125
119,t-table,414.65679931640625,519.88525390625
119,motion-2,501.1861877441406,307.7748718261719
119,motion-3,600.321044921875,318.13018798828125
1,motion-1,368.85504150390625,295.531494140625
1,t-table,414.4998779296875,519.933837890625
1,motion-2,500.98175048828125,307.84014892578125
1,motion-3,600.030029296875,318.1376953125
706,motion-1,368.9888000488281,295.5325622558594
706,t-table,414.26849365234375,519.8917846679688
706,motion-2,501.19866943359375,307.7957763671875
706,motion-3,599.9929809570312,318.19720458984375
735,motion-1,368.8065185546875,295.50421142578125
735,t-table,414.3350830078125,519.9341430664062
735,motion-2,501.1392822265625,307.7802734375
735,motion-3,600.5240478515625,318.13421630859375
589,motion-1,368.8056640625,295.5157165527344
589,t-table,414.4952697753906,519.878662109375
589,motion-2,501.6114807128906,307.796142578125
589,motion-3,600.34814453125,318.24493408203125
428,motion-1,368.9802551269531,295.43939208984375
428,t-table,414.2266540527344,519.8948974609375
428,motion-2,501.39862060546875,307.75006103515625
428,motion-3,600.4066772460938,318.2415771484375
218,motion-1,368.86114501953125,295.50103759765625
218,t-table,414.4468078613281,519.84228515625
218,motion-2,500.4867858886719,307.741455078125
218,motion-3,600.7601318359375,318.29278564453125
150,motion-1,369.4800720214844,295.4031982421875
150,t-table,414.66241455078125,520.0397338867188
150,motion-2,500.6122131347656,307.85107421875
150,motion-3,600.3370361328125,318.28839111328125
46,motion-1,369.0488586425781,295.45672607421875
46,t-table,414.6256408691406,519.7427368164062
46,motion-2,501.02593994140625,307.79962158203125
46,motion-3,600.039306640625,318.1298828125
424,motion-1,368.9195861816406,295.44146728515625
424,t-table,414.72833251953125,519.9713134765625
424,motion-2,501.3337097167969,307.73675537109375
424,motion-3,600.4374389648438,318.2256774902344
527,motion-1,368.91534423828125,295.470947265625
527,t-table,414.5335693359375,519.7864990234375
527,motion-2,501.08270263671875,307.8031921386719
527,motion-3,600.394775390625,318.20977783203125
453,motion-1,368.32342529296875,295.43878173828125
453,t-table,414.5946044921875,519.9431762695312
453,motion-2,501.61297607421875,307.7436218261719
