2020-08-06_101842_759 0946,motion-1,528.3245849609375,344.5840148925781
2020-08-06_101842_759 0641,motion-1,483.8219909667969,341.4462585449219
2020-08-06_101842_759 0826,motion-1,496.08184814453125,343.5706787109375
2020-08-06_101842_759 0792,motion-1,502.02752685546875,343.52587890625
2020-08-06_101842_759 0874,motion-1,501.41015625,344.24725341796875
2020-08-06_101842_759 0844,motion-1,493.3642883300781,343.8703918457031
2020-08-06_101842_759 0407,motion-1,471.18243408203125,341.664794921875
2020-08-06_101842_759 1133,motion-1,545.6698608398438,343.0791015625
2020-08-06_101842_759 0410,motion-1,470.823486328125,341.8364562988281
2020-08-06_101842_759 1602,motion-1,578.6375732421875,347.48968505859375
2020-08-06_101842_759 1151,motion-1,546.4127197265625,343.5271911621094
2020-08-06_101842_759 0257,motion-1,467.0838623046875,341.97576904296875
2020-08-06_101842_759 0862,motion-1,498.8148193359375,343.73004150390625
2020-08-06_101842_759 0227,motion-1,473.163330078125,341.99041748046875
2020-08-06_101842_759 1506,motion-1,577.8704833984375,347.65185546875
2020-08-06_101842_759 0088,motion-1,464.11456298828125,341.3602294921875
2020-08-06_101842_759 1132,motion-1,547.9368896484375,342.76995849609375
2020-08-06_101842_759 0919,motion-1,516.2224731445312,343.6657409667969
2020-08-06_101842_759 1651,motion-1,578.8184204101562,347.6043395996094
2020-08-06_101842_759 1149,motion-1,548.8009033203125,343.2151184082031
2020-08-06_101842_759 1303,motion-1,575.1476440429688,344.5372314453125
2020-08-06_101842_759 0440,motion-1,478.041015625,341.8088684082031
2020-08-06_101842_759 1050,motion-1,522.6448974609375,339.5936279296875
2020-08-06_101842_759 1535,motion-1,578.7933349609375,347.73284912109375
2020-08-06_101842_759 0058,motion-1,463.8905029296875,341.650146484375
2020-08-06_101842_759 1251,motion-1,560.2518310546875,345.5481262207031
2020-08-06_101842_759 0913,motion-1,516.1840209960938,344.3450927734375
2020-08-06_101842_759 1348,motion-1,584.1736450195312,349.2965393066406
2020-08-06_101842_759 0070,motion-1,464.22100830078125,340.66424560546875
2020-08-06_101842_759 0354,motion-1,467.4579162597656,343.0359802246094
2020-08-06_101842_759 1317,motion-1,587.1532592773438,345.9315185546875
2020-08-06_101842_759 1363,motion-1,581.0980834960938,346.6628112792969
2020-08-06_101842_759 0091,motion-1,464.14703369140625,341.45892333984375
2020-08-06_101842_759 0163,motion-1,466.7535400390625,342.1966857910156
2020-08-06_101842_759 0483,motion-1,471.6939697265625,341.9994812011719
2020-08-06_101842_759 0204,motion-1,467.78515625,343.01959228515625
2020-08-06_101842_759 1254,motion-1,572.95361328125,345.20892333984375
2020-08-06_101842_759 0109,motion-1,464.0259094238281,340.7184753417969
2020-08-06_101842_759 0317,motion-1,467.8202819824219,342.59124755859375
2020-08-06_101842_759 0061,motion-1,464.27410888671875,341.24322509765625
2020-08-06_101842_759 0345,motion-1,471.0064392089844,341.7850341796875
2020-08-06_101842_759 1032,motion-1,545.5064086914062,344.0811767578125
2020-08-06_101842_759 1349,motion-1,582.9017944335938,349.10009765625
2020-08-06_101842_759 0318,motion-1,467.68585205078125,342.5522766113281
2020-08-06_101842_759 0034,motion-1,464.39703369140625,340.56103515625
2020-08-06_101842_759 0374,motion-1,471.2625732421875,341.4188232421875
2020-08-06_101842_759 1028,motion-1,529.4639892578125,345.5130920410156
2020-08-06_101842_759 0274,motion-1,467.1585693359375,342.72991943359375
2020-08-06_101842_759 0443,motion-1,474.3199768066406,342.4725036621094
2020-08-06_101842_759 1156,motion-1,549.896484375,344.12054443359375
2020-08-06_101842_759 0901,motion-1,517.9553833007812,342.39434814453125
2020-08-06_101842_759 1656,motion-1,577.6255493164062,347.4703369140625
2020-08-06_101842_759 1399,motion-1,582.9671630859375,348.6181640625
2020-08-06_101842_759 0839,motion-1,501.9021911621094,343.6548156738281
2020-08-06_101842_759 0847,motion-1,496.89178466796875,343.5921325683594
2020-08-06_101842_759 0262,motion-1,465.8787841796875,341.7395324707031
2020-08-06_101842_759 0704,motion-1,487.9939270019531,341.91357421875
2020-08-06_101842_759 1158,motion-1,546.4417724609375,342.5635986328125
2020-08-06_101842_759 1564,motion-1,578.7283325195312,347.60650634765625
2020-08-06_101842_759 0989,motion-1,503.22540283203125,343.03900146484375
2020-08-06_101842_759 1208,motion-1,554.5855712890625,345.34478759765625
2020-08-06_101842_759 0832,motion-1,497.1910705566406,343.9683837890625
2020-08-06_101842_759 0152,motion-1,468.4668884277344,341.24713134765625
2020-08-06_101842_759 1470,motion-1,579.2216186523438,347.5774230957031
2020-08-06_101842_759 0361,motion-1,469.98907470703125,342.299560546875
2020-08-06_101842_759 0967,motion-1,516.1735229492188,343.1919250488281
2020-08-06_101842_759 0022,motion-1,464.6692199707031,340.44268798828125
2020-08-06_101842_759 0472,motion-1,475.93115234375,341.58544921875
2020-08-06_101842_759 0579,motion-1,484.902587890625,341.96954345703125
2020-08-06_101842_759 1584,motion-1,577.8458251953125,347.81988525390625
2020-08-06_101842_759 0584,motion-1,481.32659912109375,341.948974609375
2020-08-06_101842_759 1054,motion-1,530.00341796875,344.11761474609375
2020-08-06_101842_759 0399,motion-1,473.84283447265625,342.7368469238281
2020-08-06_101842_759 1359,motion-1,585.3466796875,347.7952575683594
2020-08-06_101842_759 1168,motion-1,549.3761596679688,344.6531066894531
2020-08-06_101842_759 0846,motion-1,493.01593017578125,343.6935119628906
2020-08-06_101842_759 0717,motion-1,486.7741394042969,341.1365051269531
2020-08-06_101842_759 0744,motion-1,499.33148193359375,343.05322265625
2020-08-06_101842_759 1227,motion-1,571.52685546875,344.79022216796875
2020-08-06_101842_759 1136,motion-1,537.8035888671875,343.0323181152344
2020-08-06_101842_759 1023,motion-1,530.9776611328125,343.554443359375
2020-08-06_101842_759 0125,motion-1,468.3955993652344,341.6339416503906
2020-08-06_101842_759 1232,motion-1,560.1371459960938,344.1548156738281
2020-08-06_101842_759 1009,motion-1,527.3372802734375,343.2315673828125
2020-08-06_101842_759 0966,motion-1,516.517822265625,343.2793884277344
2020-08-06_101842_759 0439,motion-1,477.86785888671875,341.7666015625
2020-08-06_101842_759 0842,motion-1,498.3944091796875,344.1603698730469
2020-08-06_101842_759 0187,motion-1,470.6617431640625,341.36907958984375
2020-08-06_101842_759 0331,motion-1,470.44036865234375,341.67926025390625
2020-08-06_101842_759 0954,motion-1,514.9866333007812,346.28802490234375
2020-08-06_101842_759 0175,motion-1,464.65240478515625,342.5819091796875
2020-08-06_101842_759 0953,motion-1,517.4464111328125,345.52020263671875
2020-08-06_101842_759 0657,motion-1,483.51708984375,342.39752197265625
2020-08-06_101842_759 0242,motion-1,470.1953430175781,342.8033142089844
2020-08-06_101842_759 0684,motion-1,489.7248229980469,343.06219482421875
2020-08-06_101842_759 1521,motion-1,578.8707275390625,347.6922607421875
2020-08-06_101842_759 0395,motion-1,473.45526123046875,342.6802978515625
2020-08-06_101842_759 1252,motion-1,562.2136840820312,346.72198486328125
2020-08-06_101842_759 1456,motion-1,578.80517578125,347.4515686035156
2020-08-06_101842_759 0552,motion-1,480.630859375,342.3065185546875
2020-08-06_101842_759 0898,motion-1,516.8895874023438,344.0397033691406
2020-08-06_101842_759 0964,motion-1,517.8418579101562,343.15106201171875
2020-08-06_101842_759 1402,motion-1,584.9871826171875,349.2082214355469
2020-08-06_101842_759 1511,motion-1,578.8834838867188,347.37249755859375
